Date,Close,High,Low,Open,Volume
2004-08-12,115.71736907958984,117.30253851903629,115.71736907958986,117.30253851903629,13100000
2004-08-13,115.71736907958984,117.30253851903629,115.71736907958986,115.71736907958986,113270000
2004-08-16,114.13219451904297,115.71736388736302,114.13219451904297,115.71736388736302,143450000
2004-08-17,114.13219451904297,114.13219451904297,114.13219451904297,114.13219451904297,0
2004-08-18,117.3025131225586,117.30251312255861,115.71734402630781,115.71734402630781,236070000
2004-08-19,117.3025131225586,117.30251312255861,115.71734402630781,117.30251312255861,54470000
2004-08-20,115.71736907958984,117.30253851903629,115.71736907958986,115.71736907958986,6340000
2004-08-23,115.71736907958984,117.30253851903629,115.71736907958986,115.71736907958986,34770000
2004-08-24,115.71736907958984,115.71736907958986,114.13219964014341,115.71736907958986,343910000
2004-08-25,114.13219451904297,115.71736388736302,112.54702515072293,115.71736388736302,20510000
2004-08-26,114.13219451904297,114.13219451904297,112.54702515072293,112.54702515072293,26650000
2004-08-27,115.71736907958984,115.71736907958986,114.13219964014341,114.13219964014341,152960000
2004-08-30,112.54700469970703,114.1321737799846,112.54700469970705,114.1321737799846,217280000
2004-08-31,114.13219451904297,115.71736388736302,114.13219451904297,114.13219451904297,241830000
2004-09-01,118.88771057128906,118.88771057128908,114.13220214843751,114.13220214843751,785500000
2004-09-02,118.88771057128906,120.47288004557292,117.30254109700522,118.88771057128908,625450000
2004-09-03,120.47286224365234,122.0580314837004,118.88769300360428,118.88769300360428,380010000
2004-09-06,118.88771057128906,122.05804951985678,118.88771057128908,120.47288004557292,300650000
2004-09-07,117.3025131225586,118.8876822188094,117.30251312255861,118.8876822188094,380160000
2004-09-08,120.47286224365234,120.47286224365234,117.30252376355622,117.30252376355622,148760000
2004-09-09,117.3025131225586,118.8876822188094,114.13217493005702,118.8876822188094,1124760000
2004-09-10,118.88771057128906,120.47288004557292,115.71737162272136,117.30254109700522,807590000
2004-09-13,118.88771057128906,118.88771057128908,118.88771057128908,118.88771057128908,0
2004-09-14,125.22838592529297,126.81355536738528,120.47287759901602,120.47287759901602,1532050000
2004-09-15,128.39869689941406,129.9838659969377,123.64318960684318,125.22835870436681,1588000000
2004-09-16,126.81352996826172,126.81352996826172,125.22836084365845,126.81352996826172,208620000
2004-09-17,126.81352996826172,126.81352996826172,122.0580225944519,125.22836084365845,302950000
2004-09-20,126.81352996826172,126.81352996826172,126.81352996826172,126.81352996826172,0
2004-09-21,131.56903076171875,133.15419980704067,128.39869267107494,128.39869267107494,1901600000
2004-09-22,129.98390197753906,131.56907151385053,128.39873244122762,131.56907151385053,210400000
2004-09-23,129.98390197753906,131.56907151385053,128.39873244122762,128.39873244122762,623640000
2004-09-24,129.98390197753906,129.98390197753906,128.39873244122762,128.39873244122762,10480000
2004-09-27,126.81352996826172,129.98386821746826,125.22836084365845,128.398699092865,174580000
2004-09-28,125.22838592529297,126.81355536738528,125.22838592529297,126.81355536738528,331780000
2004-09-29,126.81352996826172,126.81352996826172,125.22836084365845,125.22836084365845,244270000
2004-09-30,126.81352996826172,128.398699092865,125.22836084365845,126.81352996826172,270690000
2004-10-01,128.39869689941406,128.39869689941406,126.81352780189043,126.81352780189043,447560000
2004-10-04,134.73936462402344,134.73936462402344,128.39868864171646,128.39868864171646,1251590000
2004-10-05,145.83555603027344,145.83555603027344,133.15420333198878,133.15420333198878,1496600000
2004-10-06,144.25039672851562,145.83556592333449,141.08005833887793,145.83556592333449,270080000
2004-10-07,142.66522216796875,142.66522216796875,137.9097147623698,142.66522216796875,412060000
2004-10-08,142.66522216796875,144.2503913031684,141.0800530327691,141.0800530327691,288950000
2004-10-11,144.25039672851562,145.83556592333449,141.08005833887793,142.6652275336968,350120000
2004-10-12,141.0800323486328,144.25037015422006,139.4948634458392,144.25037015422006,322910000
2004-10-13,142.66522216796875,144.2503913031684,141.0800530327691,142.66522216796875,168000000
2004-10-14,142.66522216796875,144.2503913031684,141.0800530327691,142.66522216796875,305480000
2004-10-15,144.25039672851562,144.25039672851562,141.08005833887793,141.08005833887793,301950000
2004-10-18,144.25039672851562,144.25039672851562,142.6652275336968,144.25039672851562,137550000
2004-10-19,141.0800323486328,144.25037015422006,141.0800323486328,144.25037015422006,412170000
2004-10-20,141.0800323486328,142.66520125142645,137.90969454304556,141.0800323486328,273750000
2004-10-21,139.4949188232422,141.08008835532448,137.9097492911599,141.08008835532448,170980000
2004-10-22,142.66522216796875,144.2503913031684,139.49488389756945,139.49488389756945,219850000
2004-10-25,144.25039672851562,144.25039672851562,141.08005833887793,142.6652275336968,36080000
2004-10-26,145.83555603027344,145.83555603027344,142.66521785570228,144.25038694298786,95260000
2004-10-27,152.17620849609375,153.76137733459473,145.83553314208984,145.83553314208984,668340000
2004-10-28,152.17620849609375,153.76137733459473,149.0058708190918,153.76137733459473,277050000
2004-10-29,152.17620849609375,152.17620849609375,150.59103965759277,152.17620849609375,126340000
2004-11-01,156.93174743652344,158.51691660254895,152.17623993844697,152.17623993844697,224080000
2004-11-02,161.68728637695312,164.85762532552084,156.93177795410156,156.93177795410156,389430000
2004-11-03,156.93174743652344,161.6872549345999,156.93174743652344,161.6872549345999,438210000
2004-11-04,156.93174743652344,156.93174743652344,152.17623993844697,156.93174743652344,370720000
2004-11-05,158.5169219970703,160.10209121704102,156.9317527770996,156.9317527770996,114460000
2004-11-08,158.5169219970703,158.5169219970703,155.34658355712892,158.5169219970703,38090000
2004-11-09,158.5169219970703,160.10209121704102,158.5169219970703,158.5169219970703,65960000
2004-11-10,168.0279541015625,169.61312347987914,158.51693783166274,160.10210720997935,289020000
2004-11-11,174.36859130859375,179.1240983442827,169.61308427290484,169.61308427290484,278360000
2004-11-12,174.36859130859375,179.1240983442827,172.78342229669744,175.95376032049006,351860000
2004-11-15,174.36859130859375,174.36859130859375,174.36859130859375,174.36859130859375,0
2004-11-16,174.36859130859375,174.36859130859375,174.36859130859375,174.36859130859375,0
2004-11-17,174.36859130859375,174.36859130859375,174.36859130859375,174.36859130859375,0
2004-11-18,174.36859130859375,174.36859130859375,174.36859130859375,174.36859130859375,0
2004-11-19,174.36859130859375,174.36859130859375,174.36859130859375,174.36859130859375,0
2004-11-22,171.19822692871094,174.3685644644278,168.02788939299404,174.3685644644278,383340000
2004-11-23,177.65853881835938,182.50377169522372,174.42838356711647,174.42838356711647,361270000
2004-11-24,177.65853881835938,180.88869406960228,176.04346119273794,177.65853881835938,120080000
2004-11-25,172.81338500976562,176.0435417389201,172.81338500976562,176.0435417389201,128910000
2004-11-26,169.58319091796875,172.81334693545386,166.35303490048364,172.81334693545386,555880000
2004-11-29,176.04347229003906,176.04347229003906,169.58316138031287,169.58316138031287,284470000
2004-11-30,177.65853881835938,179.2736164439808,176.04346119273794,176.04346119273794,174800000
2004-12-01,176.04347229003906,177.65855001747062,172.81331683517598,177.65855001747062,335200000
2004-12-02,176.04347229003906,180.88870547233373,176.04347229003906,177.65855001747062,569090000
2004-12-03,176.04347229003906,179.27362774490217,176.04347229003906,177.65855001747062,508070000
2004-12-06,176.04347229003906,176.04347229003906,174.42839456260754,174.42839456260754,80250000
2004-12-07,174.4283905029297,176.04346819277166,172.81331281308775,176.04346819277166,144530000
2004-12-08,174.4283905029297,176.04346819277166,174.4283905029297,174.4283905029297,96460000
2004-12-09,172.81338500976562,176.0435417389201,172.81338500976562,174.42846337434287,281890000
2004-12-10,172.81338500976562,174.42846337434287,171.19830664518835,172.81338500976562,370970000
2004-12-13,169.58319091796875,171.1982689267113,166.35303490048364,171.1982689267113,303400000
2004-12-14,169.58319091796875,172.81334693545386,166.35303490048364,169.58319091796875,404780000
2004-12-15,164.7379913330078,169.58322637221391,161.50783464020375,169.58322637221391,475980000
2004-12-16,172.81338500976562,172.81338500976562,166.35307155145662,166.35307155145662,300610000
2004-12-17,182.50379943847656,184.1188773096135,172.8133322116548,172.8133322116548,968030000
2004-12-20,184.11892700195312,187.34908361602248,180.8887703878838,180.8887703878838,500500000
2004-12-21,185.73397827148438,185.73397827148438,182.50382212763247,184.11890019955842,259150000
2004-12-22,187.3490447998047,190.5792007446289,185.73396682739258,185.73396682739258,385500000
2004-12-23,188.964111328125,190.57918920272436,187.34903345352566,188.964111328125,190420000
2004-12-24,188.964111328125,188.964111328125,188.964111328125,188.964111328125,0
2004-12-27,192.1942901611328,193.80936822971375,187.34905595538996,187.34905595538996,239760000
2004-12-28,195.42445373535156,197.0395318653958,190.57921934521886,192.19429747526308,357530000
2004-12-29,192.1942901611328,197.03952436687564,192.1942901611328,197.03952436687564,112540000
2004-12-30,192.1942901611328,192.1942901611328,187.34905595538996,192.1942901611328,116110000
2004-12-31,192.1942901611328,192.1942901611328,192.1942901611328,192.1942901611328,0
2005-01-03,190.57919311523438,190.57919311523438,188.96411520747816,190.57919311523438,126180000
2005-01-04,193.80934143066406,195.4244192759196,190.579185740153,190.579185740153,291730000
2005-01-05,198.65457153320312,203.4998049852325,193.8093380811738,193.8093380811738,564730000
2005-01-06,198.65457153320312,200.26964935054625,195.4244158985169,200.26964935054625,161150000
2005-01-07,190.57919311523438,197.03950474625927,188.96411520747816,197.03950474625927,592910000
2005-01-10,182.50379943847656,190.57918879416135,176.04348795392872,190.57918879416135,1459290000
2005-01-11,182.50379943847656,184.1188773096135,179.27364369620264,182.50379943847656,763270000
2005-01-12,179.27371215820312,182.50386913402662,177.6586336702914,180.88879064611487,346960000
2005-01-13,180.8887939453125,182.5038724626814,179.27371542794364,179.27371542794364,462640000
2005-01-14,182.50379943847656,184.1188773096135,180.8887215673396,180.8887215673396,425410000
2005-01-17,185.73397827148438,185.73397827148438,182.50382212763247,182.50382212763247,186470000
2005-01-18,184.11892700195312,185.7340053089878,180.8887703878838,185.7340053089878,185970000
2005-01-19,184.11892700195312,184.11892700195312,180.8887703878838,184.11892700195312,641200000
2005-01-20,185.73397827148438,185.73397827148438,180.88874405570652,182.50382212763247,343520000
2005-01-24,185.73397827148438,185.73397827148438,184.11890019955842,185.73397827148438,162660000
2005-01-25,184.11892700195312,187.34908361602248,184.11892700195312,185.7340053089878,337900000
2005-01-26,188.964111328125,188.964111328125,185.7339555789263,185.7339555789263,374440000
2005-01-27,190.57919311523438,190.57919311523438,188.96411520747816,188.96411520747816,388630000
2005-01-28,188.964111328125,190.57918920272436,187.34903345352566,190.57918920272436,271040000
2005-01-31,185.73397827148438,187.34905634341033,185.73397827148438,187.34905634341033,236080000
2005-02-01,188.964111328125,188.964111328125,185.7339555789263,185.7339555789263,170990000
2005-02-02,188.964111328125,190.57918920272436,187.34903345352566,188.964111328125,350620000
2005-02-03,192.1942901611328,192.1942901611328,187.34905595538996,188.9641340239709,371380000
2005-02-04,193.80934143066406,195.4244192759196,190.579185740153,190.579185740153,452960000
2005-02-07,193.80934143066406,195.4244192759196,192.19426358540855,193.80934143066406,306860000
2005-02-08,193.80934143066406,193.80934143066406,192.19426358540855,192.19426358540855,145560000
2005-02-11,193.80934143066406,195.4244192759196,192.19426358540855,192.19426358540855,285870000
2005-02-14,193.80934143066406,193.80934143066406,190.579185740153,193.80934143066406,326000000
2005-02-15,198.65457153320312,198.65457153320312,193.8093380811738,193.8093380811738,429560000
2005-02-16,203.4998016357422,206.72995721726193,200.26964605422248,200.26964605422248,715460000
2005-02-17,214.8053436279297,218.03549917120685,206.72995476973685,206.72995476973685,920020000
2005-02-18,214.8053436279297,214.80534362792972,208.34503254137542,213.19026585629112,172390000
2005-02-21,213.1902618408203,214.80533958203864,211.57518409960196,214.80533958203864,93670000
2005-02-22,213.1902618408203,213.1902618408203,211.57518409960196,213.1902618408203,112470000
2005-02-23,213.1902618408203,218.0354950644753,209.96010635838363,211.57518409960196,169910000
2005-02-24,216.42047119140625,218.0355493346257,211.5752367617479,213.19031490496735,297770000
2005-02-25,213.1902618408203,214.80533958203864,213.1902618408203,214.80533958203864,499650000
2005-02-28,211.5752410888672,213.19031926511806,206.7300065601145,213.19031926511806,477690000
2005-03-01,211.5752410888672,214.80539744136897,209.96016291261628,209.96016291261628,287430000
2005-03-02,206.72996520996094,211.5751987695694,205.11488735675812,211.5751987695694,243910000
2005-03-03,214.8053436279297,214.80534362792972,206.72995476973685,206.72995476973685,331170000
2005-03-04,216.42047119140625,219.65062747784515,213.19031490496735,214.8053930481868,444930000
2005-03-07,221.2657012939453,224.4958575172146,216.42046695904142,216.42046695904142,893120000
2005-03-08,222.88079833984375,226.11095483752266,219.65064184216484,222.88079833984375,170600000
2005-03-09,216.42047119140625,224.4958619075035,216.42047119140625,224.4958619075035,476220000
2005-03-10,214.8053436279297,218.03549917120685,214.80534362792972,216.42042139956828,420230000
2005-03-14,216.42047119140625,218.0355493346257,211.5752367617479,216.42047119140625,409390000
2005-03-15,230.95619201660156,235.80142681415265,216.42048762394833,216.42048762394833,785300000
2005-03-16,243.87673950195312,245.49181724699918,232.5711952866308,232.5711952866308,750460000
2005-03-17,239.03152465820312,243.8767582661397,234.1862910502666,243.8767582661397,523960000
2005-03-18,239.03152465820312,242.2616803968275,237.41644678889097,242.2616803968275,272000000
2005-03-21,247.10691833496094,247.10691833496097,235.8013730516621,239.03152884689032,364340000
2005-03-22,243.87673950195312,251.95212822718335,239.03150626681497,250.3370504821373,780220000
2005-03-23,243.87673950195312,243.87673950195312,243.87673950195312,243.87673950195312,0
2005-03-24,232.57127380371094,239.03158696492514,226.11096064249676,239.03158696492514,1949960000
2005-03-28,219.65060424804688,232.57122802734378,219.6506042480469,232.57122802734378,1046370000
2005-03-29,218.03553771972656,222.88077189127603,214.80538160536022,219.65061577690972,606600000
2005-03-30,214.8053436279297,222.88073248612255,209.96011031301398,216.42042139956828,1700220000
2005-03-31,219.65060424804688,221.265682220459,216.42044830322268,216.42044830322268,1196590000
2005-04-01,219.65060424804688,222.88076019287112,218.0355262756348,219.6506042480469,516260000
2005-04-04,222.88079833984375,222.88079833984375,219.65064184216484,221.2657200910043,172170000
2005-04-05,221.2657012939453,222.88077940557997,219.65062318231068,222.88077940557997,247030000
2005-04-06,222.88079833984375,222.88079833984375,218.0355635933254,219.65064184216484,417050000
2005-04-07,221.2657012939453,222.88077940557997,214.8053888474068,222.88077940557997,1321300000
2005-04-08,221.2657012939453,221.26570129394534,218.03554507067605,221.26570129394534,153890000
2005-04-11,219.65060424804688,219.6506042480469,216.42044830322268,219.6506042480469,191500000
2005-04-12,219.65060424804688,219.6506042480469,214.80537033081058,218.0355262756348,725470000
2005-04-13,218.03553771972656,222.88077189127603,218.03553771972656,218.03553771972656,334880000
2005-04-14,218.03553771972656,221.26569383409287,214.80538160536022,219.65061577690972,578080000
2005-04-15,219.65060424804688,219.6506042480469,214.80537033081058,214.80537033081058,318220000
2005-04-18,214.8053436279297,216.42042139956828,211.57518808465255,216.42042139956828,836510000
2005-04-19,211.5752410888672,214.80539744136897,209.96016291261628,214.80539744136897,527100000
2005-04-20,219.65060424804688,221.265682220459,213.19029235839847,213.19029235839847,423160000
2005-04-21,214.8053436279297,218.03549917120685,213.19026585629112,218.03549917120685,379890000
2005-04-25,203.4998016357422,214.80534617106122,195.4244126819429,214.80534617106122,1681200000
2005-04-26,206.72996520996094,206.72996520996094,200.26965379714966,203.4998095035553,507660000
2005-04-27,205.1148681640625,209.96010127030019,203.49979046198328,206.72994586614175,807540000
2005-04-28,201.88473510742188,206.72996874999998,200.2696572265625,205.11489086914062,550650000
2005-04-29,198.65457153320312,200.26964935054625,192.19426026383067,200.26964935054625,1245090000
2005-05-02,200.26971435546875,203.49987103862148,200.26971435546875,200.26971435546875,165560000
2005-05-03,201.88473510742188,203.49981298828123,198.65457934570313,200.2696572265625,200510000
2005-05-04,208.34506225585938,209.9601402578428,201.88475024792575,203.49982824990914,466600000
2005-05-06,211.5752410888672,213.19031926511806,208.34508473636538,208.34508473636538,214880000
2005-05-09,209.96009826660156,211.57517594557544,206.72994290865387,211.57517594557544,324580000
2005-05-10,209.96009826660156,211.57517594557544,208.34502058762772,209.9600982666016,162970000
2005-05-11,209.96009826660156,211.57517594557544,205.11486522968,206.72994290865387,115490000
2005-05-12,209.96009826660156,211.57517594557544,209.9600982666016,211.57517594557544,135610000
2005-05-13,211.5752410888672,211.5752410888672,208.34508473636538,208.34508473636538,87980000
2005-05-16,208.34506225585938,209.9601402578428,208.34506225585938,209.9601402578428,65160000
2005-05-17,213.1902618408203,213.1902618408203,208.3450286171653,209.96010635838363,160420000
2005-05-18,211.5752410888672,213.19031926511806,209.96016291261628,213.19031926511806,148410000
2005-05-19,213.1902618408203,213.1902618408203,211.57518409960196,211.57518409960196,113820000
2005-05-20,211.5752410888672,211.5752410888672,209.96016291261628,211.5752410888672,111580000
2005-05-23,211.5752410888672,211.5752410888672,209.96016291261628,209.96016291261628,29340000
2005-05-25,211.5752410888672,211.5752410888672,209.96016291261628,209.96016291261628,121100000
2005-05-26,213.1902618408203,214.80533958203864,209.96010635838363,209.96010635838363,222780000
2005-05-27,211.5752410888672,213.19031926511806,211.5752410888672,213.19031926511806,179860000
2005-05-30,216.42047119140625,216.42047119140625,211.5752367617479,211.5752367617479,197660000
2005-05-31,224.49588012695312,224.49588012695312,216.42048875548,216.42048875548,357220000
2005-06-01,222.88079833984375,224.4958765886832,221.2657200910043,222.88079833984375,189470000
2005-06-02,229.34104919433594,229.34104919433594,222.88073794942505,222.88073794942505,357880000
2005-06-03,230.95619201660156,232.57127028245193,226.1109572190505,229.34111375075122,319250000
2005-06-06,227.7259979248047,229.3410759242714,226.110919925338,229.3410759242714,153440000
2005-06-07,226.11087036132812,230.9561032976423,226.11087036132812,227.72594800676617,158940000
2005-06-08,226.11087036132812,227.72594800676617,222.880715070452,226.11087036132812,156300000
2005-06-09,227.7259979248047,227.7259979248047,224.4958419258713,226.110919925338,83980000
2005-06-10,226.11087036132812,227.72594800676617,224.49579271589008,227.72594800676617,62030000
2005-06-13,226.11087036132812,227.72594800676617,224.49579271589008,224.49579271589008,155870000
2005-06-14,229.34104919433594,229.34104919433594,226.1108935718805,227.7259713831082,150820000
2005-06-15,232.57127380371094,234.1863520940145,229.34111722310385,229.34111722310385,461550000
2005-06-16,232.57127380371094,237.41650867462158,229.34111722310385,232.57127380371094,305650000
2005-06-17,237.41653442382812,237.41653442382812,232.57129902742346,232.57129902742346,173220000
2005-06-20,235.80142211914062,237.4165003528334,234.18634388544788,237.4165003528334,99610000
2005-06-21,235.80142211914062,239.03157858652614,232.57126565175514,234.18634388544788,211940000
2005-06-22,235.80142211914062,235.80142211914065,230.9561874180624,235.80142211914065,185660000
2005-06-23,232.57127380371094,235.80143038431805,232.57127380371094,234.1863520940145,72680000
2005-06-24,234.186279296875,234.18627929687503,230.9561237203664,232.5712015086207,112010000
2005-06-27,229.34104919433594,232.57120481679138,229.34104919433594,232.57120481679138,70670000
2005-06-28,229.34104919433594,232.57120481679138,229.34104919433594,230.95612700556364,142950000
2005-06-29,229.34104919433594,232.57120481679138,229.34104919433594,230.95612700556364,49340000
2005-06-30,232.57127380371094,232.57127380371094,229.34111722310385,230.9561955134074,229650000
2005-07-01,235.80142211914062,235.80142211914065,230.9561874180624,232.57126565175514,101220000
2005-07-04,230.95619201660156,234.1863485483023,229.34111375075122,234.1863485483023,152210000
2005-07-05,227.7259979248047,230.9561539237381,227.7259979248047,230.9561539237381,266870000
2005-07-06,227.7259979248047,229.3410759242714,226.110919925338,229.3410759242714,120810000
2005-07-07,224.49588012695312,227.7260366755424,222.8808018526585,226.11095840124776,396080000
2005-07-08,227.7259979248047,227.7259979248047,222.8807639264046,222.8807639264046,101260000
2005-07-11,227.7259979248047,227.7259979248047,226.110919925338,227.7259979248047,36510000
2005-07-12,226.11087036132812,227.72594800676617,226.11087036132812,227.72594800676617,99170000
2005-07-13,226.11087036132812,227.72594800676617,226.11087036132812,226.11087036132812,152770000
2005-07-14,227.7259979248047,229.3410759242714,227.7259979248047,227.7259979248047,78330000
2005-07-15,227.7259979248047,229.3410759242714,227.7259979248047,227.7259979248047,196430000
2005-07-18,229.34104919433594,229.34104919433594,229.34104919433594,229.34104919433594,124750000
2005-07-19,229.34104919433594,229.34104919433594,227.7259713831082,227.7259713831082,158950000
2005-07-20,236.2808380126953,236.2808380126953,229.67158380254997,231.32389735508633,201500000
2005-07-21,236.2808380126953,237.93315156523164,234.62852446015899,236.2808380126953,136330000
2005-07-22,231.32386779785156,236.28080782209125,231.32386779785156,236.28080782209125,183590000
2005-07-25,234.62838745117188,234.62838745117188,231.32376227580326,231.32376227580326,118040000
2005-07-26,239.58543395996094,239.5854339599609,234.6284939469962,234.6284939469962,292560000
2005-07-27,237.93309020996094,241.23771646287705,237.93309020996094,239.585403336419,123170000
2005-07-28,239.58543395996094,241.2377472976158,237.933120622306,239.5854339599609,42030000
2005-07-29,241.23773193359375,242.89004516601562,239.58541870117188,239.58541870117188,71420000
2005-08-01,239.58543395996094,242.89006063527071,239.5854339599609,241.2377472976158,147580000
2005-08-02,246.1946563720703,246.1946563720703,239.5854038520147,239.5854038520147,140120000
2005-08-03,249.49928283691406,252.80390909965465,246.19465657417348,246.19465657417348,249980000
2005-08-04,247.84698486328125,252.80392456054688,247.84698486328125,251.151611328125,156730000
2005-08-05,242.89007568359375,247.8470160036671,241.23776224356934,247.8470160036671,67040000
2005-08-08,239.58543395996094,241.2377472976158,239.5854339599609,241.2377472976158,126220000
2005-08-09,234.62838745117188,239.5853252142248,232.97607486348755,239.5853252142248,333520000
2005-08-10,237.93309020996094,239.585403336419,236.28077708350287,236.28077708350287,114420000
2005-08-11,236.2808380126953,237.93315156523164,234.62852446015899,237.93315156523164,96480000
2005-08-12,231.32386779785156,234.628494480678,231.32386779785156,234.628494480678,155300000
2005-08-15,226.36691284179688,231.3238525390625,221.40997314453125,231.3238525390625,1148470000
2005-08-16,228.01925659179688,228.01925659179688,226.36694313823313,226.36694313823313,122380000
2005-08-18,228.01925659179688,229.67157004536062,224.71462968466938,228.01925659179688,415680000
2005-08-19,219.7576141357422,226.36686568869686,216.45298835926488,226.36686568869686,853380000
2005-08-22,218.10528564453125,224.71453672466856,218.10528564453125,218.10528564453125,153560000
2005-08-23,218.10528564453125,231.32378780480587,218.10528564453125,219.75759841456556,421430000
2005-08-24,219.7576141357422,223.06223991221952,214.8006754710262,218.10530124750352,580810000
2005-08-25,228.01925659179688,229.67157004536062,218.1053758704144,219.75768932397816,188130000
2005-08-26,224.7146759033203,226.36698969672707,219.7577345231,224.7146759033203,97660000
2005-08-29,218.10528564453125,223.06222395463422,214.8006601044626,223.06222395463422,562120000
2005-08-30,223.06228637695312,229.67153930664062,204.8868408203125,214.80072021484375,482700000
2005-08-31,226.36691284179688,229.67153930664062,224.714599609375,228.01922607421875,179340000
2005-09-01,229.6714630126953,231.3237756962399,221.40989959497247,224.7145249620616,144910000
2005-09-05,223.06228637695312,228.01922607421875,223.06228637695312,228.01922607421875,159490000
2005-09-06,224.7146759033203,228.01930349013384,224.7146759033203,224.7146759033203,259390000
2005-09-07,228.01925659179688,229.67157004536062,226.36694313823313,226.36694313823313,218200000
2005-09-08,229.6714630126953,232.97608837978444,228.01915032915073,229.6714630126953,318950000
2005-09-09,236.2808380126953,237.93315156523164,229.67158380254997,229.67158380254997,440210000
2005-09-12,239.58543395996094,241.2377472976158,236.2808072846511,236.2808072846511,608990000
2005-09-13,232.97618103027344,239.58543439283437,231.3238676896332,239.58543439283437,532880000
2005-09-14,224.7146759033203,232.97624487035415,224.7146759033203,231.32393107694736,272480000
2005-09-15,224.7146759033203,228.01930349013384,224.7146759033203,224.7146759033203,106760000
2005-09-16,226.36691284179688,229.67153930664062,224.714599609375,226.36691284179688,274620000
2005-09-19,228.01925659179688,231.32388349892435,226.36694313823313,231.32388349892435,361170000
